room_id,host_id,neighbourhood,name,latitude,longitude,room_type,accommodates,bedrooms,beds,instant_bookable,first_review,last_review,number_of_reviews,review_scores_rating,price
41384966,300225526,徐汇区,【暗透星光】拥有极稀缺原木阁楼的洋房LOFT /双居适住2-6人/毗邻田子坊日月光瑞金医院,31.20681,121.4619,Entire home/apt,6,2,3,t,2020-01-08,2021-01-01,9,100.0,3669.86
41386041,124930196,徐汇区,遇见“家”～四号线上海体育场11号线上海游泳馆地铁口房源朝南安静独门独户两室出租可住四人带跑步机,31.18016,121.44658,Entire home/apt,4,2,2,t,2020-01-16,2020-12-31,3,100.0,1952.47
41394389,108596776,徐汇区,福楼（57）毗邻环贸商业中心+音乐学院+衡山路，历史街区中心位置，有户外阳台的经典石库门建筑,31.21319,121.45532,Entire home/apt,2,1,1,t,2020-01-21,2021-01-29,12,78.0,966.44
41464927,261471609,徐汇区,可长租【星洛居*简爱公寓】衡复文化区两居室*巨幕投影*6人居*衡山路*华山*五官科医院*交通大学,31.19878,121.44469,Entire home/apt,6,2,3,t,2020-05-31,2020-06-11,2,100.0,6399.4000000000015
41541851,103077310,徐汇区,月租6600 DEERHAUS得拾设集-梧桐树下夜宴奇想整套活动聚会衡山路地铁站8分钟,31.20637,121.45376,Entire home/apt,12,1,1,f,2020-01-15,2020-05-30,6,100.0,2167.96
41566766,156106949,徐汇区,徐家汇 地铁1号线 3号线 4号线 11号线 12号线 一室户,31.17627,121.44413,Entire home/apt,2,1,1,t,2020-12-31,2020-12-31,1,100.0,2540.17
41583139,139677220,徐汇区,Nordic style private room ✔SJTU✔Normal University,31.15683,121.42133,Private room,2,1,1,t,2020-01-16,2021-02-04,21,99.0,1815.34
41601950,234946173,徐汇区,上海陕西南路步高里经典石库门小宅,31.20747,121.46151,Entire home/apt,2,1,1,t,2020-08-18,2021-01-04,4,100.0,1397.42
41613153,257991796,徐汇区,Casa-小茉莉，优秀建筑1、9、10、12地铁步行可达出行便利，近环贸永康路网红街，有天窗采光好,31.20978,121.46039,Entire home/apt,3,1,2,t,2020-03-15,2021-01-29,35,96.0,2187.55
41670491,139677220,徐汇区,European private room ✔4K projector✔SJTU✔Normal🎓,31.15711,121.42278,Private room,3,1,1,t,2020-01-20,2021-02-03,24,95.0,1443.13
41891279,139677220,徐汇区,Family Sunshine house with 4K projector near SJTU,31.15858,121.42108,Entire home/apt,6,2,2,t,2020-12-31,2020-12-31,1,100.0,2945.03
42346858,276770135,徐汇区,【长租5折起】//后花园 建国西独门院落清新淡雅2居,31.20442,121.45622,Entire home/apt,4,2,2,t,2020-12-31,2020-12-31,1,20.0,1939.41
42544578,298500927,徐汇区,不一样的感觉一样的服务，紧邻光大会展六院,31.16525,121.42581,Entire home/apt,6,3,3,t,2020-10-05,2020-10-05,1,40.0,4708.13
42746818,287738885,徐汇区,"<Garden Villa>『安心360消毒』衡复文化中心近武康路老洋房，1,7,10号线交通方便",31.2125,121.44185,Entire home/apt,2,1,1,t,2020-03-06,2021-01-08,67,99.0,2958.09
42846551,249606430,徐汇区,【嘉善路】瑞金医院/带地暖/温馨两居,31.20985,121.46013,Private room,4,1,2,t,2021-01-30,2021-01-30,1,100.0,1625.97
42910322,341687730,徐汇区,【欢迎月租】徐家汇清新4居，港汇美罗城，3条地铁1分钟，迪士尼直达线,31.19187,121.43652,Entire home/apt,8,4,5,t,2020-06-30,2020-09-12,10,100.0,6334.1
42910408,341687730,徐汇区,【欢迎月租】徐家汇美罗城4房，3条地铁1分钟可聚会麻将桌，迪斯尼直达,31.19365,121.43614,Entire home/apt,8,4,4,t,2020-06-30,2021-01-02,11,93.0,5765.99
43018394,139677220,徐汇区,Foreigners are welcome 9/7/1/11/10✔Xujiahui✔Jingan,31.19974,121.45186,Entire home/apt,2,1,1,t,2020-04-28,2021-02-06,35,99.0,1710.86
43062886,36876001,徐汇区,【衡山路黑风洞】地处徐家汇-3分钟步行可至1号线衡山路地铁站#地理位置极佳！,31.20205,121.44613,Private room,1,1,1,f,2020-04-13,2021-01-01,7,100.0,1593.3200000000004
43081560,186427477,徐汇区,上海体育馆 徐家汇 商务一居 安全消毒 近地铁1号线4号线 龙华医院 肿瘤医院 六院,31.18281,121.43342,Private room,2,1,1,t,2020-08-14,2020-12-03,3,93.0,2272.44
43081699,186427477,徐汇区,【月租优惠带车位】龙华医院 肿瘤医院 第八医院 安全消毒入住 徐家汇商圈地铁步行8分钟,31.18207,121.43303,Private room,2,1,1,t,2020-07-23,2020-11-22,2,100.0,1874.11
43081856,186427477,徐汇区,4号线地铁体育馆站 7分步行 安全消毒 安心入住 宜家家居 体育场 飞洲国际,31.18352,121.43504,Private room,2,1,1,t,2020-08-05,2020-12-07,6,87.0,1475.78
43100286,342924167,徐汇区,徐汇区高端网红民宿，交通方便！欢迎入住,31.17038,121.4449,Entire home/apt,2,1,1,t,2020-04-08,2020-05-26,5,60.0,953.38
43100426,342924167,徐汇区,徐汇区高端网红民宿，交通方便！欢迎入住,31.16996,121.44469,Entire home/apt,2,1,1,t,2020-04-12,2020-04-24,2,60.0,927.26
43113862,177513323,徐汇区,地铁1/3号线上海南站，窗外一览植物园的温馨次卧，电梯房，旁边是上海中学,31.14302,121.43814,Private room,2,1,1,f,2020-04-10,2021-01-09,18,97.0,646.47
43127292,154007262,徐汇区,【base文定路】徐汇北欧风简约单间居室，独立厨房与共享洗衣房，轨道交通直达，近上海体育场,31.18453,121.43189,Private room,2,1,1,f,2020-08-15,2020-08-15,1,60.0,2801.37
43136580,342848624,徐汇区,【特价】近4号线和1号线地铁上海体育馆 7分步行 安全消毒 安心入住 宜家家居 飞洲国际,31.184690000000003,121.43408,Entire home/apt,2,1,1,t,2020-04-15,2020-11-07,15,93.0,2207.14
43152251,51580327,徐汇区,拎包入住长租优惠 花园洋房单间 近上海图书馆地铁站及武康路淮海路,31.20502,121.43833,Private room,2,1,1,f,2020-08-14,2020-10-03,2,100.0,1031.74
43158259,341585289,徐汇区,中山医院1公里内 医学院路房源 可做饭 独立房间1-611,31.19942,121.45733,Entire home/apt,4,1,2,t,2020-04-21,2020-04-21,1,100.0,2285.5
43167224,270866943,徐汇区,近锦江乐园精致一居带阳光房/上海南站/上海师范大学/地铁1号线,31.15131,121.41252,Entire home/apt,2,1,1,t,2020-05-03,2020-05-03,1,100.0,2148.37
43173998,264217398,徐汇区,【风月小筑】私人露天温泉，法租 界里的独门独院日式loft，近地铁1、7、9、10、11、12号线,31.1995,121.44979,Entire home/apt,6,2,2,t,2020-05-08,2020-10-29,12,87.0,4564.47
43181113,341585289,徐汇区,中山医院1公里内 医学院路房源 可做饭 独立空间3-606,31.19879,121.45569,Private room,3,2,3,t,2020-08-02,2020-08-02,1,20.0,2285.5
43181129,341585289,徐汇区,中山医院1公里内 医学院路房源 可做饭 独立房间3-1202,31.19936,121.45714,Private room,4,1,2,t,2020-10-05,2020-10-05,1,20.0,2612.0
43181153,341585289,徐汇区,中山医院1公里内 医学院路房源 可做饭 独立3-1801,31.19851,121.45521,Private room,4,2,4,t,2020-06-19,2020-06-19,1,80.0,2938.5
43181177,341585289,徐汇区,中山医院1公里内 医学院路房源 可做饭 独立空间1-611,31.19899,121.45727,Private room,4,1,2,t,2020-08-14,2021-01-01,5,92.0,2612.0
43191019,246510723,徐汇区,长乐路花园洋房/复古洋房/近常熟路地铁,31.21666,121.45194,Entire home/apt,2,1,1,t,2020-04-18,2021-01-29,14,97.0,1815.34
43227456,264217398,徐汇区,【野望】旧法 租 界近淮海中路衡山路老洋房/4条地铁/近上海图书馆,31.1616,121.42703,Entire home/apt,6,1,2,f,2020-05-16,2020-12-31,6,73.0,2931.9700000000007
43251645,342524507,徐汇区,【徐家汇】【交大】【静安寺】【直达迪士尼】市中心女生高级公寓--步行5分钟地铁站 (仅限女生入住),31.1759,121.44552,Shared room,2,1,2,t,2020-05-16,2021-01-02,8,100.0,777.07
43251885,342524507,徐汇区,【徐家汇】【交大】【静安寺】【直达迪士尼】市中心女生高级公寓--步行5分钟地铁站 (仅限女生入住),31.17583,121.44329,Shared room,2,1,2,t,2020-05-27,2021-01-06,12,97.0,783.6
43252000,342524507,徐汇区,【徐家汇】【交大】【静安寺】【直达迪士尼】市中心女生高级公寓--步行5分钟地铁站 (仅限女生入住),31.17603,121.44422,Shared room,2,1,2,t,2020-08-03,2021-01-04,3,100.0,835.84
43252068,342524507,徐汇区,【徐家汇】【交大】【静安寺】【直达迪士尼】市中心女生高级公寓--步行5分钟地铁站 (仅限女生入住),31.17497,121.44344,Shared room,2,1,2,t,2020-10-06,2020-10-06,1,100.0,835.84
43252107,342524507,徐汇区,【徐家汇】【交大】【静安寺】【直达迪士尼】市中心女生高级公寓--步行5分钟地铁站 (仅限女生入住),31.17443,121.44348,Shared room,2,1,2,t,2020-10-04,2021-01-02,6,100.0,901.14
43271182,226162441,徐汇区,每客消毒【中山医院对面-枫林路180号】徐家汇/纯白宜家风/田子坊/舒适一居,31.19798,121.45423,Entire home/apt,4,1,2,t,2020-05-16,2020-08-11,6,100.0,1906.76
43288989,29313636,徐汇区,淮海中路田子坊景观公寓,31.20677,121.45246000000002,Entire home/apt,2,1,1,t,2020-06-26,2020-06-26,1,100.0,4564.47
43290530,342524507,徐汇区,【静安寺】【新天地】【徐家汇】【环贸ipam】【肿瘤医院】【中山医院】时尚精致公寓-步行5分钟地铁站,31.18894,121.45767,Entire home/apt,2,1,1,t,2020-05-03,2021-01-23,11,100.0,2187.55
43295684,96410568,徐汇区,巴黎时韵电梯公寓智能锁【襄阳路永嘉路】9/12号线嘉善路站600米环贸田子坊·瑞金中山医院·可住4人,31.20637,121.4587,Entire home/apt,4,1,2,t,2020-06-12,2021-01-08,23,100.0,2011.24
43299022,156106949,徐汇区,徐家汇 【地铁十一号线 一号线 三号线 十二号线 一室户,31.17642,121.44225,Entire home/apt,2,1,1,t,2020-05-02,2020-05-02,1,100.0,2540.17
43303938,344535456,徐汇区,近打浦桥日月光 精装studio 家具家电齐全 自带健身房 临4、9、12号线地铁 出行便利,31.20106,121.46438,Entire home/apt,2,1,1,f,2020-05-11,2020-05-11,1,100.0,3441.31
43305792,227572647,徐汇区,【徐家汇】光大会展中心/上海体育馆/五地铁环绕/豪华大四居,31.16407,121.42418,Entire home/apt,8,4,4,t,2020-06-15,2021-02-15,23,97.0,6164.3200000000015
43308242,131891177,徐汇区,汤Loft/市中心环贸iapm、网红永康路、近小地标田子坊/5分钟地铁1·10·12号复古和风小屋,31.21459,121.45872,Entire home/apt,2,1,1,t,2020-06-24,2020-10-24,18,99.0,2337.74
43320910,296266308,徐汇区,【淮海中路｜精品民宿｜陕西南路】地铁1号线、10号线、12号线直达｜环贸iapm |人民广场、外滩,31.21821,121.45783,Entire home/apt,2,1,1,t,2020-06-24,2021-01-24,19,99.0,1273.35
43329004,155367499,徐汇区,沪居【10#】AirbnP 壹百米内五官科，音乐学院。,31.20861,121.45291,Entire home/apt,2,1,1,t,2020-07-19,2020-12-20,8,100.0,1985.12
43336729,73663450,徐汇区,老洋房交通大学，徐家汇，地铁10，11号线交通大学站，1、11、9号线徐家汇站，直达迪斯尼，虹桥机场,31.1998,121.43942,Entire home/apt,2,1,1,t,2020-06-06,2021-01-09,4,85.0,1083.98
43359497,96410568,徐汇区,巴黎时韵电梯公寓【襄阳路永嘉路】音乐学院9/12号线嘉善路站600米·环贸田子坊新天地·瑞金中山医院,31.20565,121.45775,Entire home/apt,2,1,1,t,2020-07-22,2021-02-14,45,99.0,1769.63
43401221,28039378,徐汇区,时尚繁华复古上海经典居所.  2房2卫经典设计--【长租房源】,31.21511,121.45946,Entire home/apt,4,2,2,f,2020-12-26,2020-12-26,1,100.0,3976.77
43406964,57830416,徐汇区,"Very central Yongkang Rd, many coffees & bakeries",31.21043,121.45955,Entire home/apt,2,1,1,t,2020-05-19,2020-12-18,75,97.0,1652.09
43429547,189673581,徐汇区,五官耳鼻喉医院  步行距离 复古小一房,31.2045,121.45811,Entire home/apt,2,1,1,t,2020-05-23,2020-06-04,5,96.0,1998.18
43435487,302820434,徐汇区,淮海中路/田子坊/独立花园/近现代复古海派老洋房,31.21875,121.45597,Entire home/apt,2,1,1,t,2020-11-24,2020-11-24,1,100.0,4701.6
43439955,97711787,徐汇区,【绿洲】明亮热情双卧/一分钟到肿瘤医院/上海音乐学院/中山医院/直达静安寺/近地铁,31.19082,121.45238,Entire home/apt,4,2,2,t,2020-06-27,2021-01-02,9,100.0,2174.49
43444701,97711787,徐汇区,温馨双卧/肿瘤医院/中山医院/上海音乐学院/直达静安寺/近地铁,31.193,121.45257,Entire home/apt,4,2,2,t,2020-08-08,2021-01-02,5,96.0,2030.83
43449292,259339719,徐汇区,近中山医院 轻奢设计电梯公寓房,31.20543,121.45729,Entire home/apt,2,1,1,t,2020-05-22,2020-05-22,1,100.0,2017.77
43461230,259339719,徐汇区,粉嫩少女时代影音娱乐房,31.2049,121.45708,Entire home/apt,2,1,1,t,2020-07-18,2020-07-18,1,100.0,2527.11
43461238,259339719,徐汇区,黄色梦 榻榻米 景观懒人沙发 近瑞金医院,31.20645,121.45738,Entire home/apt,2,1,1,t,2020-06-02,2021-01-17,3,100.0,2736.07
43472283,189673581,徐汇区,田子坊日月光近地铁阳光充沛投影公寓,31.20527,121.45663,Entire home/apt,2,1,1,t,2020-07-05,2020-07-05,1,100.0,2553.23
43492372,222302996,徐汇区,【声乐家的会客室】吵闹聚会 party不接待/花园洋房/ 石库门/日月光田子坊静安寺,31.21871,121.45456,Entire home/apt,6,3,4,f,2020-06-09,2020-12-26,12,90.0,10408.82
43502977,43645548,徐汇区,美罗城/圣爱大厦/实业大厦/徐家汇地铁站50米温馨单人无窗房,31.1925,121.43811,Private room,1,1,1,t,2021-01-02,2021-01-02,1,100.0,1488.84
43511829,154007262,徐汇区,【base文定路】徐汇简约双床公寓，共享厨房与洗衣房，轨道交通直达，近上海体育场,31.18453,121.43189,Private room,2,1,2,f,2020-06-01,2020-12-31,6,97.0,2625.06
43523811,347266891,徐汇区,田子坊/徐家汇/淮海路iapm/中山医院/肿瘤医院/4，12号线地铁口/100寸投影/温馨小屋出租,31.19425,121.46065,Entire home/apt,2,1,1,t,2020-06-26,2020-12-31,3,100.0,1795.75
43560110,253464985,徐汇区,消毒认证√【外滩】【迪士尼】地铁口石库门复式loft 附赠独立花园两张大床可长租,31.20851,121.45669,Entire home/apt,6,2,3,t,2020-06-13,2020-12-12,6,97.0,3950.65
43560296,253464985,徐汇区,消毒认证√【新天地】7-203 独立卫生间 双人房 名人故居里感受三十年代老上海的复古与风情,31.20776,121.45663,Entire home/apt,2,1,1,t,2020-06-19,2021-01-22,25,98.0,1247.23
43563801,155367499,徐汇区,沪居【4#】AirbnP 五官医院/瑞金医院/文化广场,31.21086,121.45851,Entire home/apt,2,1,1,t,2020-07-08,2020-12-26,3,93.0,1351.71
43584904,34790831,徐汇区,[醒家民宿｜月租巨惠]506文明小区里的独立屋，玻璃采光屋顶，温馨loft,31.20383,121.45174,Entire home/apt,2,1,1,t,2020-06-08,2021-01-17,12,97.0,2579.35
43599577,269463206,徐汇区,徐汇上海体育馆近地铁近医院,31.1742,121.43594,Private room,2,1,1,t,2020-12-27,2020-12-27,1,100.0,979.5
43606650,108596776,徐汇区,福楼（55）环贸+陕西南路地铁+永康路咖啡街+复兴中路音乐学院  ，历史街区的双人公寓,31.21475,121.45876,Entire home/apt,2,1,1,t,2020-08-10,2020-12-31,10,78.0,835.84
43610050,108596776,徐汇区,福楼（54）永康路咖啡街零距离的石库门双人公寓,31.21078,121.45887,Entire home/apt,2,1,1,t,2020-08-07,2020-10-04,9,98.0,1005.62
43610252,108596776,徐汇区,福楼（53）永康路咖啡街的迷人 loft 两人公寓,31.21008,121.45869,Entire home/apt,2,1,1,t,2020-06-15,2021-01-17,13,89.0,783.6
43618449,34875021,徐汇区,连住更惠/淮海中路IPAM/海派摩登“花园洋房”&民国风&陕西南路站/一居室,31.21759,121.45506,Entire home/apt,2,1,1,t,2020-08-04,2020-11-07,4,90.0,1358.24
43630181,88237260,徐汇区,可长租询价！Shanghai Hygge黑白公寓，距离衡山路地铁站200米，地铁号直达人民广场,31.20679,121.45343,Entire home/apt,2,1,1,t,2020-06-10,2021-01-29,30,97.0,2167.96
43636287,34790831,徐汇区,［醒家民宿｜月租巨惠］3038伊朗领事馆对门，绝对安全，温馨小两卧，loft温馨套房,31.20968,121.44607,Entire home/apt,4,1,2,t,2020-09-18,2021-02-08,3,100.0,3330.3
43657525,270866943,徐汇区,火车南站电梯两居室/北欧风情/智能投屏/地铁1、3、12号线,31.16054,121.43065,Entire home/apt,4,2,0,t,2020-07-31,2020-08-01,2,100.0,3872.29
43663264,276017739,徐汇区,建筑空间组合论/长乐路/地暖/高清投影仪/安静弄堂中,31.21635,121.44898,Entire home/apt,2,1,1,f,2020-08-01,2021-01-28,20,97.0,1514.96
43670196,302820434,徐汇区,伊间丨地铁打浦桥站丨老弄堂田子坊丨匣想A,31.20542,121.46222,Entire home/apt,2,1,1,t,2020-11-19,2020-11-19,1,100.0,2912.38
43683077,97711787,徐汇区,复古宽敞双床/肿瘤医院/中山医院/上海音乐学院/直达迪士尼&南京东路/近地铁12、4、7号线,31.188990000000004,121.45562,Entire home/apt,3,1,2,t,2020-07-17,2020-12-19,7,97.0,1978.59
43731071,123833752,徐汇区,小清新LOFT，衡复文化区/ ins style cozy LOFT at FFC,31.20376,121.45553999999998,Entire home/apt,2,1,1,t,2020-06-14,2020-12-01,23,97.0,1253.76
43764792,253464985,徐汇区,消毒认证√【外滩】【新天地花园LOFT】7-301 -2石库门家庭房,31.20914,121.45805,Entire home/apt,6,2,2,t,2020-07-09,2020-12-31,6,83.0,2422.63
43774026,345444031,徐汇区,石库门Loft 毗邻环贸ipam 网红永康路 音乐学院 淮海路 地铁1-9-10-12@商拍可谈,31.20612,121.4597,Entire home/apt,2,1,1,t,2020-06-26,2021-02-12,41,94.0,2866.67
43774152,116056661,徐汇区,【欧阳阳阳Soleil—小小花园】私密花园别墅/落地窗/直达中山公园迪士尼/紧邻西岸艺术中心上海南站,31.1555,121.44744,Entire home/apt,2,1,1,t,2020-06-18,2021-02-04,60,99.0,1534.55
43808862,40696448,徐汇区,大修后首露面!SplendidPlatanusView|FormerFrenchConcession,31.20087,121.44636,Private room,2,1,1,f,2020-07-25,2021-02-21,22,99.0,3140.9300000000007
43863504,175791533,徐汇区,梧桐树下尖顶天窗Loft/法式小阳台/投影仪 |环贸地铁/9 /10/12号线/双卫可住四人,31.20735,121.45716000000002,Entire home/apt,4,1,2,f,2020-07-02,2020-07-02,1,80.0,2585.88
43872550,154650580,徐汇区,整洁舒适 | 可做饭~大木桥路近市中心南京西路人民广场田子坊 | 西岸艺术区 | 徐汇滨江,31.19118,121.46321,Private room,1,1,1,f,2020-11-23,2020-12-04,2,100.0,914.2
43891994,310606080,徐汇区,《清新风》近市中心 近地铁口上海体育场+徐家汇旁 大空间阳光充足 电梯房,31.18688,121.44557,Private room,2,1,1,t,2020-07-01,2020-07-18,2,80.0,1051.33
43893428,24527266,徐汇区,徐汇滨江暖心小屋，直达上海迪士尼/徐家汇/交通大学,31.1515,121.45808999999998,Private room,2,1,2,f,2020-10-06,2020-11-22,4,100.0,979.5
43903987,108596776,徐汇区,福楼（52） 永康路咖啡街+环贸+音乐学院+陕西南路嘉善路地铁站  历史街区的别致小公寓,31.20849,121.45932,Entire home/apt,2,1,1,t,2020-07-02,2020-12-31,14,99.0,914.2
43918509,347266891,徐汇区,田子坊/徐家汇/衡山路/中山医院/肿瘤医院/42寸电视/4，12号线地铁口温馨小屋出租,31.19429,121.46016000000002,Entire home/apt,3,1,2,t,2020-07-02,2021-01-14,16,100.0,1710.86
43920923,278478909,徐汇区,三床房（可两室）近肿瘤医院中山医院可做饭,31.19328,121.45136,Entire home/apt,6,2,3,t,2020-12-31,2020-12-31,1,80.0,2435.69
43921975,263160690,徐汇区,都是ins风，投影电视，近地铁1、3号线,31.16201,121.42522,Entire home/apt,2,1,1,t,2020-07-31,2020-07-31,1,80.0,2716.48
43937092,310606080,徐汇区,近上海体育场 徐家汇 龙华医院清新大床房+近4号线地铁口+有电梯高层+可做饭,31.18853,121.44741,Private room,2,1,1,t,2020-07-01,2020-10-06,9,98.0,1057.86
43960950,310606080,徐汇区,市中心 徐家汇商圈 上海体育场地铁口旁 可爱风客厅房间大床 大空间！,31.18709,121.44719,Private room,1,1,1,t,2020-07-08,2020-12-05,5,100.0,888.08
43961156,123833752,徐汇区,北欧ins风朝南3.8米大开间，3.2米层高，独用户外阳台舒适屋,31.20545,121.45415,Entire home/apt,3,1,2,t,2020-10-07,2020-12-19,6,100.0,1867.58
43963964,350284861,徐汇区,【雅静】保护建筑打卡武康路等网红景点，地铁交通便捷，房间干净舒适,31.21257,121.44525,Entire home/apt,2,1,1,t,2020-07-04,2021-01-09,13,92.0,1482.31
43972328,48672618,徐汇区,『New•宿-喵居』【百利甜】天窗投影|环贸IAPM|巨鹿路|永康路静安寺1KM|地铁5M|可住4人,31.21784,121.45538,Entire home/apt,4,1,2,t,2020-07-13,2021-02-21,56,99.0,2990.74
43972453,48672618,徐汇区,『New•宿-喵居』【萤火虫】配备投影|环贸IAPM|巨鹿路|茂名路|南京西路静安寺1KM|地铁5M,31.21912,121.45617,Entire home/apt,4,2,2,t,2020-07-16,2021-02-18,51,98.0,2403.04
43972487,155202997,徐汇区,淡黄的床裙蓬松的靠枕 牵着他/她的手住最温馨的民宿 可做饭一室一厅整租 近地铁 徐家汇 南洋1988,31.18561,121.43568,Entire home/apt,2,1,1,t,2020-07-23,2020-09-03,5,100.0,2213.67
43987517,310606080,徐汇区,舒适单间#上海体育场地铁口 近徐家汇腾飞大厦龙华医院精神卫生中心 电梯房高楼层,31.18733,121.44698,Private room,1,1,1,t,2020-07-06,2020-11-04,5,100.0,901.14
43990266,163302621,徐汇区,【❀衡山路花园房】近地铁/超大投影/烘干机@交通便利@可住4人,31.20576,121.44935,Entire home/apt,4,1,1,f,2020-08-15,2020-09-08,6,73.0,1639.03
43994376,10381510,徐汇区,淮海中路景观吧台洋房（新装修/全新上线）,31.2061,121.44266,Private room,1,1,1,f,2020-10-19,2020-10-19,1,20.0,1097.04
44005580,163302621,徐汇区,月租可谈【四地铁交汇】近衡山路/光启城/上海体育馆@整租一室一卫@交通便利,31.18652,121.43286,Entire home/apt,2,1,1,t,2020-07-15,2020-09-12,2,100.0,3167.05
44005804,163302621,徐汇区,长租特惠进行中05【四地铁交汇】近衡山路/光启城/宜山路/伽马医院/整租一室一卫@交通便利,31.18775,121.43453,Entire home/apt,2,1,1,t,2020-08-25,2020-09-16,3,100.0,3526.2000000000007
44005934,163302621,徐汇区,月租特惠--07【四地铁交汇】近衡山路/光启城/上海体育馆/徐家汇特惠整租一室一卫,31.18677000000001,121.43436,Entire home/apt,2,1,1,t,2020-08-26,2020-09-06,2,90.0,2696.890000000001
44006035,163302621,徐汇区,月租特惠中【四地铁交汇】近衡山路/光启城/上海体育馆/徐家汇整租一室一厅@交通便利,31.18813,121.43425,Entire home/apt,2,1,1,t,2020-08-08,2020-09-28,5,92.0,2540.17
44006404,163302621,徐汇区,08【四地铁交汇】近衡山路/光启城/上海体育馆/整租精致一室一卫@月租8000,31.18785,121.43432,Entire home/apt,2,1,1,t,2020-08-13,2020-10-09,4,95.0,2853.61
44006617,163302621,徐汇区,11【四地铁交汇】近衡山路/光启城/上海体育馆/整租一室一卫@交通便利,31.18767,121.43452,Entire home/apt,1,1,1,t,2020-07-21,2020-10-01,5,92.0,2376.92
44006629,84687797,徐汇区,魔都滨江雅舍,31.13777,121.45529,Private room,2,1,1,f,2020-08-21,2020-08-21,1,100.0,1691.27
44006718,163302621,徐汇区,12【四地铁交汇】近衡山路/光启城/上海体育馆/宜山路简约一居@独卫,31.18785,121.43399,Entire home/apt,2,1,1,t,2020-07-08,2020-10-12,2,80.0,2376.92
44006913,163302621,徐汇区,13【四地铁交汇】近衡山路/光启城/整租一室一卫/@交通便利,31.18829,121.43253,Entire home/apt,1,1,1,t,2020-07-21,2020-07-21,1,100.0,633.41
44006946,207679779,徐汇区,徐汇商圈温馨两室带小院可做饭中山医院旁,31.20042,121.45655,Entire home/apt,6,2,3,t,2020-08-02,2020-08-06,2,100.0,2605.4700000000007
44007362,48672618,徐汇区,『New•宿-喵居』【布朗尼】幕布投影|环贸IAPM|巨鹿路|茂名路|南京西路静安寺1KM|地铁5M,31.21869,121.45748,Entire home/apt,2,1,1,t,2020-07-04,2021-02-17,47,98.0,2252.85
44010013,48672618,徐汇区,『New•宿-喵居』【西西里】投影浴缸|环贸IAPM|巨鹿路|茂名路|南京西路静安寺1KM|地铁5M,31.21906,121.4561,Entire home/apt,2,1,1,t,2020-07-03,2021-02-17,68,97.0,1854.52
44033725,116056661,徐汇区,【欧阳阳阳Soleil—花园博物馆】私密花园别墅/落地窗/直达中山公园迪士尼紧邻西岸艺术中心上海南站,31.15533,121.44669,Entire home/apt,2,1,1,t,2020-07-06,2021-02-20,55,97.0,1808.81
44052366,266623773,徐汇区,徐汇中心精装两房可住六人可做饭,31.19403,121.45899,Entire home/apt,6,1,3,t,2020-10-05,2020-12-31,2,100.0,2612.0
44052568,266623773,徐汇区,徐汇区中心电梯精装两室大床房可住六人可做饭,31.1998,121.45593999999998,Entire home/apt,6,2,3,t,2020-08-22,2020-12-31,4,85.0,3153.99
44052592,162339331,徐汇区,剧本杀❤武康大楼零距离 ❤ 超大客厅4房2卫 170平/人民广场 外滩 迪士尼直达/近交通大学地铁站,31.20405,121.43761,Entire home/apt,8,4,4,t,2020-08-01,2021-01-01,10,100.0,4394.690000000001
44052604,266623773,徐汇区,徐汇区中心电梯精装两室一厅可住六人电梯房可做饭,31.20021,121.45507,Entire home/apt,6,2,3,t,2020-10-04,2020-10-06,2,80.0,3167.05
44069910,310606080,徐汇区,超舒适【客厅沙发】近上海体育场地铁口 徐家汇商圈市中心 交通便利 性价比高,31.18772,121.44675,Shared room,1,1,1,t,2020-07-31,2020-10-19,4,100.0,483.22
44070341,108596776,徐汇区,福楼（51） 环贸中心+陕西南路地铁站   近在咫尺，比邻永康路咖啡街的别致小公寓。,31.21401,121.4589,Entire home/apt,2,1,1,t,2020-07-28,2020-09-25,5,80.0,1012.15
44079194,227557332,徐汇区,中山医院/斜土路/西木小区/精装双南两室一厅,31.19626,121.45823,Entire home/apt,4,2,2,f,2020-10-12,2020-10-12,1,100.0,2925.44
44082645,253464985,徐汇区,【故里】新天地/外滩/人民广场/田子坊,31.2121,121.45835,Entire home/apt,6,2,2,t,2020-08-04,2021-01-01,7,86.0,2827.49
44091734,202023201,徐汇区,【粉菟】胡风旧居/音乐学院五官科医院/陕西南路地铁站/人广/外滩/粉色梦秋千房/设施齐全,31.21018,121.4576,Entire home/apt,2,1,1,t,2021-01-10,2021-01-23,3,100.0,2096.13
44091924,202023201,徐汇区,带有独立客厅的白色二居室【南空】永康路文艺街区/北欧风独立客厅/陕西南路地铁站/环球世贸/人广/外滩,31.21156,121.45748,Entire home/apt,4,2,2,t,2020-11-01,2020-11-09,2,100.0,2788.31
44092201,202023201,徐汇区,投影仪/可泡温泉的房间/按摩椅【常熟】五原路网红街/露天温泉/超大私人影院/近地铁/人广/外滩,31.21271,121.44537,Entire home/apt,2,1,1,t,2020-08-19,2021-01-16,11,93.0,2990.74
44128255,257991796,徐汇区,Casa-小雏菊*短租优惠*市中心历史建筑，1、9、10、12轨交便利，精致小户型网红打卡地，可做饭,31.21006,121.45902,Entire home/apt,2,1,1,t,2020-07-14,2021-01-01,21,91.0,1743.51
